#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,2.925E+01
4.000E-02,1.947E+01
6.000E-02,1.622E+01
8.000E-02,1.468E+01
1.000E-01,1.382E+01
1.200E-01,1.331E+01
1.400E-01,1.299E+01
1.600E-01,1.279E+01
1.800E-01,1.266E+01
2.000E-01,1.258E+01
2.200E-01,1.254E+01
2.400E-01,1.252E+01
2.600E-01,1.252E+01
2.800E-01,1.253E+01
3.000E-01,1.255E+01
3.200E-01,1.258E+01
3.400E-01,1.261E+01
3.600E-01,1.265E+01
3.800E-01,1.269E+01
4.000E-01,1.273E+01
4.200E-01,1.278E+01
4.400E-01,1.282E+01
4.600E-01,1.287E+01
4.800E-01,1.292E+01
5.000E-01,1.296E+01
5.200E-01,1.301E+01
5.400E-01,1.306E+01
5.600E-01,1.310E+01
5.800E-01,1.315E+01
6.000E-01,1.320E+01
6.200E-01,1.324E+01
6.400E-01,1.329E+01
6.600E-01,1.333E+01
6.800E-01,1.337E+01
7.000E-01,1.342E+01
7.200E-01,1.346E+01
7.400E-01,1.350E+01
7.600E-01,1.354E+01
7.800E-01,1.358E+01
8.000E-01,1.362E+01
8.200E-01,1.366E+01
8.400E-01,1.369E+01
8.600E-01,1.373E+01
8.800E-01,1.377E+01
9.000E-01,1.380E+01
9.200E-01,1.384E+01
9.400E-01,1.387E+01
9.600E-01,1.390E+01
9.800E-01,1.394E+01
1.000E+00,1.397E+01
1.020E+00,1.400E+01
1.040E+00,1.404E+01
1.060E+00,1.407E+01
1.080E+00,1.410E+01
1.100E+00,1.413E+01
1.120E+00,1.416E+01
1.140E+00,1.419E+01
1.160E+00,1.422E+01
1.180E+00,1.424E+01
1.200E+00,1.427E+01
1.220E+00,1.430E+01
1.240E+00,1.433E+01
1.260E+00,1.435E+01
1.280E+00,1.438E+01
1.300E+00,1.440E+01
1.320E+00,1.443E+01
1.340E+00,1.445E+01
1.360E+00,1.448E+01
1.380E+00,1.450E+01
1.400E+00,1.453E+01
1.420E+00,1.455E+01
1.440E+00,1.457E+01
1.460E+00,1.460E+01
1.480E+00,1.462E+01
1.500E+00,1.464E+01
1.520E+00,1.466E+01
1.540E+00,1.468E+01
1.560E+00,1.470E+01
1.580E+00,1.473E+01
1.600E+00,1.475E+01
1.620E+00,1.477E+01
1.640E+00,1.479E+01
1.660E+00,1.481E+01
1.680E+00,1.483E+01
1.700E+00,1.485E+01
1.720E+00,1.487E+01
1.740E+00,1.488E+01
1.760E+00,1.490E+01
1.780E+00,1.492E+01
1.800E+00,1.494E+01
1.820E+00,1.496E+01
1.840E+00,1.498E+01
1.860E+00,1.499E+01
1.880E+00,1.501E+01
1.900E+00,1.503E+01
1.920E+00,1.504E+01
1.940E+00,1.506E+01
1.960E+00,1.508E+01
1.980E+00,1.509E+01
2.000E+00,1.511E+01
