#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,3.900E+01
4.000E-02,2.596E+01
6.000E-02,2.163E+01
8.000E-02,1.957E+01
1.000E-01,1.843E+01
1.200E-01,1.775E+01
1.400E-01,1.732E+01
1.600E-01,1.705E+01
1.800E-01,1.688E+01
2.000E-01,1.677E+01
2.200E-01,1.672E+01
2.400E-01,1.669E+01
2.600E-01,1.669E+01
2.800E-01,1.671E+01
3.000E-01,1.673E+01
3.200E-01,1.677E+01
3.400E-01,1.682E+01
3.600E-01,1.687E+01
3.800E-01,1.692E+01
4.000E-01,1.698E+01
4.200E-01,1.704E+01
4.400E-01,1.710E+01
4.600E-01,1.716E+01
4.800E-01,1.722E+01
5.000E-01,1.729E+01
5.200E-01,1.735E+01
5.400E-01,1.741E+01
5.600E-01,1.747E+01
5.800E-01,1.753E+01
6.000E-01,1.759E+01
6.200E-01,1.765E+01
6.400E-01,1.771E+01
6.600E-01,1.776E+01
6.800E-01,1.782E+01
7.000E-01,1.787E+01
7.200E-01,1.793E+01
7.400E-01,1.798E+01
7.600E-01,1.803E+01
7.800E-01,1.808E+01
8.000E-01,1.813E+01
8.200E-01,1.818E+01
8.400E-01,1.822E+01
8.600E-01,1.827E+01
8.800E-01,1.832E+01
9.000E-01,1.836E+01
9.200E-01,1.841E+01
9.400E-01,1.845E+01
9.600E-01,1.849E+01
9.800E-01,1.853E+01
1.000E+00,1.857E+01
1.020E+00,1.862E+01
1.040E+00,1.866E+01
1.060E+00,1.870E+01
1.080E+00,1.874E+01
1.100E+00,1.878E+01
1.120E+00,1.882E+01
1.140E+00,1.885E+01
1.160E+00,1.889E+01
1.180E+00,1.893E+01
1.200E+00,1.896E+01
1.220E+00,1.900E+01
1.240E+00,1.903E+01
1.260E+00,1.906E+01
1.280E+00,1.910E+01
1.300E+00,1.913E+01
1.320E+00,1.916E+01
1.340E+00,1.919E+01
1.360E+00,1.923E+01
1.380E+00,1.926E+01
1.400E+00,1.929E+01
1.420E+00,1.932E+01
1.440E+00,1.935E+01
1.460E+00,1.938E+01
1.480E+00,1.940E+01
1.500E+00,1.943E+01
1.520E+00,1.946E+01
1.540E+00,1.949E+01
1.560E+00,1.952E+01
1.580E+00,1.954E+01
1.600E+00,1.957E+01
1.620E+00,1.960E+01
1.640E+00,1.962E+01
1.660E+00,1.965E+01
1.680E+00,1.967E+01
1.700E+00,1.970E+01
1.720E+00,1.972E+01
1.740E+00,1.975E+01
1.760E+00,1.977E+01
1.780E+00,1.979E+01
1.800E+00,1.982E+01
1.820E+00,1.984E+01
1.840E+00,1.986E+01
1.860E+00,1.989E+01
1.880E+00,1.991E+01
1.900E+00,1.993E+01
1.920E+00,1.995E+01
1.940E+00,1.997E+01
1.960E+00,2.000E+01
1.980E+00,2.002E+01
2.000E+00,2.004E+01
