#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,2.352E+01
4.000E-02,1.506E+01
6.000E-02,1.217E+01
8.000E-02,1.075E+01
1.000E-01,9.936E+00
1.200E-01,9.421E+00
1.400E-01,9.078E+00
1.600E-01,8.843E+00
1.800E-01,8.677E+00
2.000E-01,8.560E+00
2.200E-01,8.477E+00
2.400E-01,8.418E+00
2.600E-01,8.378E+00
2.800E-01,8.352E+00
3.000E-01,8.337E+00
3.200E-01,8.330E+00
3.400E-01,8.329E+00
3.600E-01,8.334E+00
3.800E-01,8.343E+00
4.000E-01,8.355E+00
4.200E-01,8.370E+00
4.400E-01,8.386E+00
4.600E-01,8.405E+00
4.800E-01,8.425E+00
5.000E-01,8.445E+00
5.200E-01,8.467E+00
5.400E-01,8.489E+00
5.600E-01,8.512E+00
5.800E-01,8.535E+00
6.000E-01,8.559E+00
6.200E-01,8.582E+00
6.400E-01,8.606E+00
6.600E-01,8.630E+00
6.800E-01,8.653E+00
7.000E-01,8.677E+00
7.200E-01,8.701E+00
7.400E-01,8.724E+00
7.600E-01,8.748E+00
7.800E-01,8.771E+00
8.000E-01,8.794E+00
8.200E-01,8.817E+00
8.400E-01,8.839E+00
8.600E-01,8.862E+00
8.800E-01,8.884E+00
9.000E-01,8.906E+00
9.200E-01,8.928E+00
9.400E-01,8.950E+00
9.600E-01,8.971E+00
9.800E-01,8.992E+00
1.000E+00,9.013E+00
1.020E+00,9.035E+00
1.040E+00,9.055E+00
1.060E+00,9.076E+00
1.080E+00,9.096E+00
1.100E+00,9.115E+00
1.120E+00,9.135E+00
1.140E+00,9.155E+00
1.160E+00,9.174E+00
1.180E+00,9.193E+00
1.200E+00,9.212E+00
1.220E+00,9.230E+00
1.240E+00,9.249E+00
1.260E+00,9.267E+00
1.280E+00,9.285E+00
1.300E+00,9.303E+00
1.320E+00,9.320E+00
1.340E+00,9.338E+00
1.360E+00,9.355E+00
1.380E+00,9.371E+00
1.400E+00,9.388E+00
1.420E+00,9.404E+00
1.440E+00,9.420E+00
1.460E+00,9.436E+00
1.480E+00,9.452E+00
1.500E+00,9.467E+00
1.520E+00,9.482E+00
1.540E+00,9.498E+00
1.560E+00,9.512E+00
1.580E+00,9.527E+00
1.600E+00,9.542E+00
1.620E+00,9.556E+00
1.640E+00,9.570E+00
1.660E+00,9.584E+00
1.680E+00,9.598E+00
1.700E+00,9.611E+00
1.720E+00,9.625E+00
1.740E+00,9.638E+00
1.760E+00,9.651E+00
1.780E+00,9.664E+00
1.800E+00,9.677E+00
1.820E+00,9.690E+00
1.840E+00,9.702E+00
1.860E+00,9.715E+00
1.880E+00,9.727E+00
1.900E+00,9.739E+00
1.920E+00,9.751E+00
1.940E+00,9.763E+00
1.960E+00,9.775E+00
1.980E+00,9.786E+00
2.000E+00,9.798E+00
