#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,2.665E+03
4.000E-02,1.533E+03
6.000E-02,1.111E+03
8.000E-02,8.845E+02
1.000E-01,7.420E+02
1.200E-01,6.439E+02
1.400E-01,5.719E+02
1.600E-01,5.166E+02
1.800E-01,4.729E+02
2.000E-01,4.375E+02
2.200E-01,4.080E+02
2.400E-01,3.833E+02
2.600E-01,3.621E+02
2.800E-01,3.438E+02
3.000E-01,3.278E+02
3.200E-01,3.138E+02
3.400E-01,3.013E+02
3.600E-01,2.901E+02
3.800E-01,2.801E+02
4.000E-01,2.710E+02
4.200E-01,2.628E+02
4.400E-01,2.553E+02
4.600E-01,2.484E+02
4.800E-01,2.421E+02
5.000E-01,2.363E+02
5.200E-01,2.309E+02
5.400E-01,2.259E+02
5.600E-01,2.213E+02
5.800E-01,2.170E+02
6.000E-01,2.130E+02
6.200E-01,2.092E+02
6.400E-01,2.057E+02
6.600E-01,2.023E+02
6.800E-01,1.992E+02
7.000E-01,1.963E+02
7.200E-01,1.935E+02
7.400E-01,1.909E+02
7.600E-01,1.884E+02
7.800E-01,1.860E+02
8.000E-01,1.838E+02
8.200E-01,1.817E+02
8.400E-01,1.796E+02
8.600E-01,1.777E+02
8.800E-01,1.759E+02
9.000E-01,1.741E+02
9.200E-01,1.725E+02
9.400E-01,1.709E+02
9.600E-01,1.694E+02
9.800E-01,1.679E+02
1.000E+00,1.665E+02
1.020E+00,1.652E+02
1.040E+00,1.639E+02
1.060E+00,1.627E+02
1.080E+00,1.615E+02
1.100E+00,1.603E+02
1.120E+00,1.592E+02
1.140E+00,1.582E+02
1.160E+00,1.572E+02
1.180E+00,1.562E+02
1.200E+00,1.553E+02
1.220E+00,1.544E+02
1.240E+00,1.535E+02
1.260E+00,1.527E+02
1.280E+00,1.519E+02
1.300E+00,1.511E+02
1.320E+00,1.503E+02
1.340E+00,1.496E+02
1.360E+00,1.489E+02
1.380E+00,1.482E+02
1.400E+00,1.476E+02
1.420E+00,1.469E+02
1.440E+00,1.463E+02
1.460E+00,1.457E+02
1.480E+00,1.451E+02
1.500E+00,1.446E+02
1.520E+00,1.440E+02
1.540E+00,1.435E+02
1.560E+00,1.430E+02
1.580E+00,1.425E+02
1.600E+00,1.420E+02
1.620E+00,1.415E+02
1.640E+00,1.411E+02
1.660E+00,1.406E+02
1.680E+00,1.402E+02
1.700E+00,1.398E+02
1.720E+00,1.394E+02
1.740E+00,1.390E+02
1.760E+00,1.386E+02
1.780E+00,1.382E+02
1.800E+00,1.379E+02
1.820E+00,1.375E+02
1.840E+00,1.372E+02
1.860E+00,1.368E+02
1.880E+00,1.365E+02
1.900E+00,1.362E+02
1.920E+00,1.359E+02
1.940E+00,1.356E+02
1.960E+00,1.353E+02
1.980E+00,1.350E+02
2.000E+00,1.347E+02
