#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,2.665E+02
4.000E-02,1.533E+02
6.000E-02,1.111E+02
8.000E-02,8.845E+01
1.000E-01,7.420E+01
1.200E-01,6.439E+01
1.400E-01,5.719E+01
1.600E-01,5.166E+01
1.800E-01,4.729E+01
2.000E-01,4.375E+01
2.200E-01,4.080E+01
2.400E-01,3.833E+01
2.600E-01,3.621E+01
2.800E-01,3.438E+01
3.000E-01,3.278E+01
3.200E-01,3.138E+01
3.400E-01,3.013E+01
3.600E-01,2.901E+01
3.800E-01,2.801E+01
4.000E-01,2.710E+01
4.200E-01,2.628E+01
4.400E-01,2.553E+01
4.600E-01,2.484E+01
4.800E-01,2.421E+01
5.000E-01,2.363E+01
5.200E-01,2.309E+01
5.400E-01,2.259E+01
5.600E-01,2.213E+01
5.800E-01,2.170E+01
6.000E-01,2.130E+01
6.200E-01,2.092E+01
6.400E-01,2.057E+01
6.600E-01,2.023E+01
6.800E-01,1.992E+01
7.000E-01,1.963E+01
7.200E-01,1.935E+01
7.400E-01,1.909E+01
7.600E-01,1.884E+01
7.800E-01,1.860E+01
8.000E-01,1.838E+01
8.200E-01,1.817E+01
8.400E-01,1.796E+01
8.600E-01,1.777E+01
8.800E-01,1.759E+01
9.000E-01,1.741E+01
9.200E-01,1.725E+01
9.400E-01,1.709E+01
9.600E-01,1.694E+01
9.800E-01,1.679E+01
1.000E+00,1.665E+01
1.020E+00,1.652E+01
1.040E+00,1.639E+01
1.060E+00,1.627E+01
1.080E+00,1.615E+01
1.100E+00,1.603E+01
1.120E+00,1.592E+01
1.140E+00,1.582E+01
1.160E+00,1.572E+01
1.180E+00,1.562E+01
1.200E+00,1.553E+01
1.220E+00,1.544E+01
1.240E+00,1.535E+01
1.260E+00,1.527E+01
1.280E+00,1.519E+01
1.300E+00,1.511E+01
1.320E+00,1.503E+01
1.340E+00,1.496E+01
1.360E+00,1.489E+01
1.380E+00,1.482E+01
1.400E+00,1.476E+01
1.420E+00,1.469E+01
1.440E+00,1.463E+01
1.460E+00,1.457E+01
1.480E+00,1.451E+01
1.500E+00,1.446E+01
1.520E+00,1.440E+01
1.540E+00,1.435E+01
1.560E+00,1.430E+01
1.580E+00,1.425E+01
1.600E+00,1.420E+01
1.620E+00,1.415E+01
1.640E+00,1.411E+01
1.660E+00,1.407E+01
1.680E+00,1.402E+01
1.700E+00,1.398E+01
1.720E+00,1.394E+01
1.740E+00,1.390E+01
1.760E+00,1.386E+01
1.780E+00,1.383E+01
1.800E+00,1.379E+01
1.820E+00,1.376E+01
1.840E+00,1.372E+01
1.860E+00,1.369E+01
1.880E+00,1.366E+01
1.900E+00,1.363E+01
1.920E+00,1.360E+01
1.940E+00,1.357E+01
1.960E+00,1.354E+01
1.980E+00,1.351E+01
2.000E+00,1.348E+01
