#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.168E+01
4.000E-02,7.772E+00
6.000E-02,6.475E+00
8.000E-02,5.859E+00
1.000E-01,5.518E+00
1.200E-01,5.313E+00
1.400E-01,5.185E+00
1.600E-01,5.104E+00
1.800E-01,5.053E+00
2.000E-01,5.021E+00
2.200E-01,5.004E+00
2.400E-01,4.997E+00
2.600E-01,4.996E+00
2.800E-01,5.001E+00
3.000E-01,5.010E+00
3.200E-01,5.021E+00
3.400E-01,5.035E+00
3.600E-01,5.050E+00
3.800E-01,5.066E+00
4.000E-01,5.083E+00
4.200E-01,5.101E+00
4.400E-01,5.119E+00
4.600E-01,5.138E+00
4.800E-01,5.157E+00
5.000E-01,5.175E+00
5.200E-01,5.194E+00
5.400E-01,5.213E+00
5.600E-01,5.231E+00
5.800E-01,5.250E+00
6.000E-01,5.268E+00
6.200E-01,5.286E+00
6.400E-01,5.304E+00
6.600E-01,5.322E+00
6.800E-01,5.339E+00
7.000E-01,5.356E+00
7.200E-01,5.373E+00
7.400E-01,5.390E+00
7.600E-01,5.407E+00
7.800E-01,5.423E+00
8.000E-01,5.439E+00
8.200E-01,5.455E+00
8.400E-01,5.470E+00
8.600E-01,5.486E+00
8.800E-01,5.501E+00
9.000E-01,5.516E+00
9.200E-01,5.531E+00
9.400E-01,5.545E+00
9.600E-01,5.559E+00
9.800E-01,5.573E+00
1.000E+00,5.587E+00
1.020E+00,5.603E+00
1.040E+00,5.617E+00
1.060E+00,5.630E+00
1.080E+00,5.644E+00
1.100E+00,5.657E+00
1.120E+00,5.670E+00
1.140E+00,5.683E+00
1.160E+00,5.696E+00
1.180E+00,5.708E+00
1.200E+00,5.721E+00
1.220E+00,5.733E+00
1.240E+00,5.745E+00
1.260E+00,5.757E+00
1.280E+00,5.769E+00
1.300E+00,5.781E+00
1.320E+00,5.792E+00
1.340E+00,5.803E+00
1.360E+00,5.815E+00
1.380E+00,5.826E+00
1.400E+00,5.837E+00
1.420E+00,5.847E+00
1.440E+00,5.858E+00
1.460E+00,5.869E+00
1.480E+00,5.879E+00
1.500E+00,5.889E+00
1.520E+00,5.899E+00
1.540E+00,5.909E+00
1.560E+00,5.919E+00
1.580E+00,5.929E+00
1.600E+00,5.939E+00
1.620E+00,5.948E+00
1.640E+00,5.957E+00
1.660E+00,5.967E+00
1.680E+00,5.976E+00
1.700E+00,5.985E+00
1.720E+00,5.993E+00
1.740E+00,6.002E+00
1.760E+00,6.011E+00
1.780E+00,6.019E+00
1.800E+00,6.028E+00
1.820E+00,6.036E+00
1.840E+00,6.044E+00
1.860E+00,6.052E+00
1.880E+00,6.060E+00
1.900E+00,6.068E+00
1.920E+00,6.076E+00
1.940E+00,6.083E+00
1.960E+00,6.091E+00
1.980E+00,6.099E+00
2.000E+00,6.106E+00
