#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,9.148E+01
4.000E-02,6.088E+01
6.000E-02,5.072E+01
8.000E-02,4.589E+01
1.000E-01,4.322E+01
1.200E-01,4.162E+01
1.400E-01,4.062E+01
1.600E-01,3.998E+01
1.800E-01,3.958E+01
2.000E-01,3.933E+01
2.200E-01,3.920E+01
2.400E-01,3.914E+01
2.600E-01,3.913E+01
2.800E-01,3.917E+01
3.000E-01,3.922E+01
3.200E-01,3.930E+01
3.400E-01,3.940E+01
3.600E-01,3.950E+01
3.800E-01,3.961E+01
4.000E-01,3.973E+01
4.200E-01,3.984E+01
4.400E-01,3.997E+01
4.600E-01,4.009E+01
4.800E-01,4.021E+01
5.000E-01,4.034E+01
5.200E-01,4.046E+01
5.400E-01,4.059E+01
5.600E-01,4.071E+01
5.800E-01,4.083E+01
6.000E-01,4.095E+01
6.200E-01,4.107E+01
6.400E-01,4.118E+01
6.600E-01,4.130E+01
6.800E-01,4.141E+01
7.000E-01,4.152E+01
7.200E-01,4.163E+01
7.400E-01,4.173E+01
7.600E-01,4.184E+01
7.800E-01,4.194E+01
8.000E-01,4.204E+01
8.200E-01,4.214E+01
8.400E-01,4.224E+01
8.600E-01,4.234E+01
8.800E-01,4.243E+01
9.000E-01,4.253E+01
9.200E-01,4.262E+01
9.400E-01,4.271E+01
9.600E-01,4.280E+01
9.800E-01,4.288E+01
1.000E+00,4.297E+01
1.020E+00,4.307E+01
1.040E+00,4.315E+01
1.060E+00,4.324E+01
1.080E+00,4.332E+01
1.100E+00,4.340E+01
1.120E+00,4.348E+01
1.140E+00,4.356E+01
1.160E+00,4.364E+01
1.180E+00,4.371E+01
1.200E+00,4.379E+01
1.220E+00,4.386E+01
1.240E+00,4.394E+01
1.260E+00,4.401E+01
1.280E+00,4.408E+01
1.300E+00,4.415E+01
1.320E+00,4.422E+01
1.340E+00,4.428E+01
1.360E+00,4.435E+01
1.380E+00,4.442E+01
1.400E+00,4.448E+01
1.420E+00,4.455E+01
1.440E+00,4.461E+01
1.460E+00,4.467E+01
1.480E+00,4.473E+01
1.500E+00,4.479E+01
1.520E+00,4.485E+01
1.540E+00,4.491E+01
1.560E+00,4.497E+01
1.580E+00,4.503E+01
1.600E+00,4.509E+01
1.620E+00,4.514E+01
1.640E+00,4.520E+01
1.660E+00,4.525E+01
1.680E+00,4.531E+01
1.700E+00,4.536E+01
1.720E+00,4.541E+01
1.740E+00,4.546E+01
1.760E+00,4.552E+01
1.780E+00,4.557E+01
1.800E+00,4.562E+01
1.820E+00,4.567E+01
1.840E+00,4.572E+01
1.860E+00,4.577E+01
1.880E+00,4.581E+01
1.900E+00,4.586E+01
1.920E+00,4.591E+01
1.940E+00,4.595E+01
1.960E+00,4.600E+01
1.980E+00,4.605E+01
2.000E+00,4.609E+01
