#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,3.060E+02
4.000E-02,1.768E+02
6.000E-02,1.287E+02
8.000E-02,1.033E+02
1.000E-01,8.749E+01
1.200E-01,7.665E+01
1.400E-01,6.876E+01
1.600E-01,6.275E+01
1.800E-01,5.803E+01
2.000E-01,5.421E+01
2.200E-01,5.107E+01
2.400E-01,4.843E+01
2.600E-01,4.619E+01
2.800E-01,4.427E+01
3.000E-01,4.260E+01
3.200E-01,4.114E+01
3.400E-01,3.985E+01
3.600E-01,3.870E+01
3.800E-01,3.768E+01
4.000E-01,3.676E+01
4.200E-01,3.593E+01
4.400E-01,3.518E+01
4.600E-01,3.450E+01
4.800E-01,3.387E+01
5.000E-01,3.330E+01
5.200E-01,3.278E+01
5.400E-01,3.230E+01
5.600E-01,3.185E+01
5.800E-01,3.144E+01
6.000E-01,3.106E+01
6.200E-01,3.070E+01
6.400E-01,3.038E+01
6.600E-01,3.007E+01
6.800E-01,2.978E+01
7.000E-01,2.951E+01
7.200E-01,2.926E+01
7.400E-01,2.903E+01
7.600E-01,2.881E+01
7.800E-01,2.860E+01
8.000E-01,2.840E+01
8.200E-01,2.822E+01
8.400E-01,2.805E+01
8.600E-01,2.789E+01
8.800E-01,2.773E+01
9.000E-01,2.759E+01
9.200E-01,2.745E+01
9.400E-01,2.732E+01
9.600E-01,2.720E+01
9.800E-01,2.708E+01
1.000E+00,2.697E+01
1.020E+00,2.687E+01
1.040E+00,2.677E+01
1.060E+00,2.667E+01
1.080E+00,2.659E+01
1.100E+00,2.650E+01
1.120E+00,2.642E+01
1.140E+00,2.635E+01
1.160E+00,2.627E+01
1.180E+00,2.620E+01
1.200E+00,2.614E+01
1.220E+00,2.608E+01
1.240E+00,2.602E+01
1.260E+00,2.596E+01
1.280E+00,2.591E+01
1.300E+00,2.586E+01
1.320E+00,2.581E+01
1.340E+00,2.577E+01
1.360E+00,2.572E+01
1.380E+00,2.568E+01
1.400E+00,2.564E+01
1.420E+00,2.561E+01
1.440E+00,2.557E+01
1.460E+00,2.554E+01
1.480E+00,2.550E+01
1.500E+00,2.547E+01
1.520E+00,2.545E+01
1.540E+00,2.542E+01
1.560E+00,2.539E+01
1.580E+00,2.537E+01
1.600E+00,2.535E+01
1.620E+00,2.532E+01
1.640E+00,2.530E+01
1.660E+00,2.528E+01
1.680E+00,2.527E+01
1.700E+00,2.525E+01
1.720E+00,2.523E+01
1.740E+00,2.522E+01
1.760E+00,2.520E+01
1.780E+00,2.519E+01
1.800E+00,2.518E+01
1.820E+00,2.517E+01
1.840E+00,2.515E+01
1.860E+00,2.514E+01
1.880E+00,2.513E+01
1.900E+00,2.513E+01
1.920E+00,2.512E+01
1.940E+00,2.511E+01
1.960E+00,2.510E+01
1.980E+00,2.510E+01
2.000E+00,2.509E+01
