#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.414E+02
4.000E-02,9.056E+01
6.000E-02,7.319E+01
8.000E-02,6.466E+01
1.000E-01,5.974E+01
1.200E-01,5.665E+01
1.400E-01,5.459E+01
1.600E-01,5.317E+01
1.800E-01,5.218E+01
2.000E-01,5.147E+01
2.200E-01,5.097E+01
2.400E-01,5.062E+01
2.600E-01,5.038E+01
2.800E-01,5.022E+01
3.000E-01,5.012E+01
3.200E-01,5.006E+01
3.400E-01,5.004E+01
3.600E-01,5.005E+01
3.800E-01,5.009E+01
4.000E-01,5.014E+01
4.200E-01,5.021E+01
4.400E-01,5.028E+01
4.600E-01,5.037E+01
4.800E-01,5.046E+01
5.000E-01,5.056E+01
5.200E-01,5.067E+01
5.400E-01,5.078E+01
5.600E-01,5.089E+01
5.800E-01,5.100E+01
6.000E-01,5.111E+01
6.200E-01,5.123E+01
6.400E-01,5.134E+01
6.600E-01,5.146E+01
6.800E-01,5.157E+01
7.000E-01,5.169E+01
7.200E-01,5.180E+01
7.400E-01,5.191E+01
7.600E-01,5.203E+01
7.800E-01,5.214E+01
8.000E-01,5.225E+01
8.200E-01,5.236E+01
8.400E-01,5.247E+01
8.600E-01,5.257E+01
8.800E-01,5.268E+01
9.000E-01,5.279E+01
9.200E-01,5.289E+01
9.400E-01,5.299E+01
9.600E-01,5.309E+01
9.800E-01,5.319E+01
1.000E+00,5.329E+01
1.020E+00,5.339E+01
1.040E+00,5.349E+01
1.060E+00,5.359E+01
1.080E+00,5.368E+01
1.100E+00,5.377E+01
1.120E+00,5.387E+01
1.140E+00,5.396E+01
1.160E+00,5.405E+01
1.180E+00,5.413E+01
1.200E+00,5.422E+01
1.220E+00,5.431E+01
1.240E+00,5.439E+01
1.260E+00,5.448E+01
1.280E+00,5.456E+01
1.300E+00,5.464E+01
1.320E+00,5.472E+01
1.340E+00,5.480E+01
1.360E+00,5.488E+01
1.380E+00,5.496E+01
1.400E+00,5.504E+01
1.420E+00,5.511E+01
1.440E+00,5.519E+01
1.460E+00,5.526E+01
1.480E+00,5.534E+01
1.500E+00,5.541E+01
1.520E+00,5.548E+01
1.540E+00,5.555E+01
1.560E+00,5.562E+01
1.580E+00,5.569E+01
1.600E+00,5.576E+01
1.620E+00,5.583E+01
1.640E+00,5.589E+01
1.660E+00,5.596E+01
1.680E+00,5.602E+01
1.700E+00,5.609E+01
1.720E+00,5.615E+01
1.740E+00,5.622E+01
1.760E+00,5.628E+01
1.780E+00,5.634E+01
1.800E+00,5.640E+01
1.820E+00,5.646E+01
1.840E+00,5.652E+01
1.860E+00,5.658E+01
1.880E+00,5.664E+01
1.900E+00,5.670E+01
1.920E+00,5.676E+01
1.940E+00,5.681E+01
1.960E+00,5.687E+01
1.980E+00,5.693E+01
2.000E+00,5.698E+01
