#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.954E+03
4.000E-02,1.124E+03
6.000E-02,8.147E+02
8.000E-02,6.487E+02
1.000E-01,5.442E+02
1.200E-01,4.722E+02
1.400E-01,4.194E+02
1.600E-01,3.789E+02
1.800E-01,3.468E+02
2.000E-01,3.208E+02
2.200E-01,2.992E+02
2.400E-01,2.811E+02
2.600E-01,2.655E+02
2.800E-01,2.521E+02
3.000E-01,2.404E+02
3.200E-01,2.301E+02
3.400E-01,2.209E+02
3.600E-01,2.127E+02
3.800E-01,2.054E+02
4.000E-01,1.988E+02
4.200E-01,1.927E+02
4.400E-01,1.872E+02
4.600E-01,1.822E+02
4.800E-01,1.776E+02
5.000E-01,1.733E+02
5.200E-01,1.694E+02
5.400E-01,1.657E+02
5.600E-01,1.623E+02
5.800E-01,1.591E+02
6.000E-01,1.562E+02
6.200E-01,1.534E+02
6.400E-01,1.508E+02
6.600E-01,1.484E+02
6.800E-01,1.461E+02
7.000E-01,1.439E+02
7.200E-01,1.419E+02
7.400E-01,1.400E+02
7.600E-01,1.381E+02
7.800E-01,1.364E+02
8.000E-01,1.348E+02
8.200E-01,1.332E+02
8.400E-01,1.317E+02
8.600E-01,1.303E+02
8.800E-01,1.290E+02
9.000E-01,1.277E+02
9.200E-01,1.265E+02
9.400E-01,1.253E+02
9.600E-01,1.242E+02
9.800E-01,1.231E+02
1.000E+00,1.221E+02
1.020E+00,1.211E+02
1.040E+00,1.202E+02
1.060E+00,1.193E+02
1.080E+00,1.184E+02
1.100E+00,1.176E+02
1.120E+00,1.168E+02
1.140E+00,1.160E+02
1.160E+00,1.153E+02
1.180E+00,1.146E+02
1.200E+00,1.139E+02
1.220E+00,1.132E+02
1.240E+00,1.126E+02
1.260E+00,1.120E+02
1.280E+00,1.114E+02
1.300E+00,1.108E+02
1.320E+00,1.102E+02
1.340E+00,1.097E+02
1.360E+00,1.092E+02
1.380E+00,1.087E+02
1.400E+00,1.082E+02
1.420E+00,1.077E+02
1.440E+00,1.073E+02
1.460E+00,1.068E+02
1.480E+00,1.064E+02
1.500E+00,1.060E+02
1.520E+00,1.056E+02
1.540E+00,1.052E+02
1.560E+00,1.049E+02
1.580E+00,1.045E+02
1.600E+00,1.041E+02
1.620E+00,1.038E+02
1.640E+00,1.035E+02
1.660E+00,1.031E+02
1.680E+00,1.028E+02
1.700E+00,1.025E+02
1.720E+00,1.022E+02
1.740E+00,1.020E+02
1.760E+00,1.017E+02
1.780E+00,1.014E+02
1.800E+00,1.011E+02
1.820E+00,1.009E+02
1.840E+00,1.006E+02
1.860E+00,1.004E+02
1.880E+00,1.002E+02
1.900E+00,9.994E+01
1.920E+00,9.971E+01
1.940E+00,9.950E+01
1.960E+00,9.928E+01
1.980E+00,9.908E+01
2.000E+00,9.888E+01
