#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.411E+02
4.000E-02,9.038E+01
6.000E-02,7.304E+01
8.000E-02,6.452E+01
1.000E-01,5.962E+01
1.200E-01,5.652E+01
1.400E-01,5.447E+01
1.600E-01,5.306E+01
1.800E-01,5.206E+01
2.000E-01,5.136E+01
2.200E-01,5.086E+01
2.400E-01,5.051E+01
2.600E-01,5.027E+01
2.800E-01,5.011E+01
3.000E-01,5.001E+01
3.200E-01,4.995E+01
3.400E-01,4.994E+01
3.600E-01,4.995E+01
3.800E-01,4.998E+01
4.000E-01,5.003E+01
4.200E-01,5.010E+01
4.400E-01,5.018E+01
4.600E-01,5.027E+01
4.800E-01,5.036E+01
5.000E-01,5.046E+01
5.200E-01,5.056E+01
5.400E-01,5.067E+01
5.600E-01,5.078E+01
5.800E-01,5.089E+01
6.000E-01,5.101E+01
6.200E-01,5.112E+01
6.400E-01,5.124E+01
6.600E-01,5.135E+01
6.800E-01,5.147E+01
7.000E-01,5.158E+01
7.200E-01,5.170E+01
7.400E-01,5.181E+01
7.600E-01,5.192E+01
7.800E-01,5.203E+01
8.000E-01,5.215E+01
8.200E-01,5.226E+01
8.400E-01,5.236E+01
8.600E-01,5.247E+01
8.800E-01,5.258E+01
9.000E-01,5.268E+01
9.200E-01,5.279E+01
9.400E-01,5.289E+01
9.600E-01,5.299E+01
9.800E-01,5.309E+01
1.000E+00,5.319E+01
1.020E+00,5.329E+01
1.040E+00,5.339E+01
1.060E+00,5.348E+01
1.080E+00,5.358E+01
1.100E+00,5.367E+01
1.120E+00,5.376E+01
1.140E+00,5.386E+01
1.160E+00,5.394E+01
1.180E+00,5.403E+01
1.200E+00,5.412E+01
1.220E+00,5.421E+01
1.240E+00,5.429E+01
1.260E+00,5.438E+01
1.280E+00,5.446E+01
1.300E+00,5.454E+01
1.320E+00,5.462E+01
1.340E+00,5.470E+01
1.360E+00,5.478E+01
1.380E+00,5.486E+01
1.400E+00,5.493E+01
1.420E+00,5.501E+01
1.440E+00,5.509E+01
1.460E+00,5.516E+01
1.480E+00,5.523E+01
1.500E+00,5.531E+01
1.520E+00,5.538E+01
1.540E+00,5.545E+01
1.560E+00,5.552E+01
1.580E+00,5.559E+01
1.600E+00,5.566E+01
1.620E+00,5.572E+01
1.640E+00,5.579E+01
1.660E+00,5.586E+01
1.680E+00,5.592E+01
1.700E+00,5.599E+01
1.720E+00,5.605E+01
1.740E+00,5.611E+01
1.760E+00,5.618E+01
1.780E+00,5.624E+01
1.800E+00,5.630E+01
1.820E+00,5.636E+01
1.840E+00,5.642E+01
1.860E+00,5.648E+01
1.880E+00,5.654E+01
1.900E+00,5.660E+01
1.920E+00,5.665E+01
1.940E+00,5.671E+01
1.960E+00,5.677E+01
1.980E+00,5.682E+01
2.000E+00,5.688E+01
