#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.246E+02
4.000E-02,1.628E+02
6.000E-02,2.004E+02
8.000E-02,2.381E+02
1.000E-01,2.758E+02
1.200E-01,3.135E+02
1.400E-01,3.514E+02
1.600E-01,3.894E+02
1.800E-01,4.274E+02
2.000E-01,4.656E+02
2.200E-01,5.035E+02
2.400E-01,5.415E+02
2.600E-01,5.797E+02
2.800E-01,6.179E+02
3.000E-01,6.562E+02
3.200E-01,6.943E+02
3.400E-01,7.324E+02
3.600E-01,7.706E+02
3.800E-01,8.088E+02
4.000E-01,8.472E+02
4.200E-01,8.853E+02
4.400E-01,9.235E+02
4.600E-01,9.618E+02
4.800E-01,1.000E+03
5.000E-01,1.038E+03
5.200E-01,1.077E+03
5.400E-01,1.115E+03
5.600E-01,1.153E+03
5.800E-01,1.192E+03
6.000E-01,1.230E+03
6.200E-01,1.268E+03
6.400E-01,1.306E+03
6.600E-01,1.345E+03
6.800E-01,1.383E+03
7.000E-01,1.421E+03
7.200E-01,1.460E+03
7.400E-01,1.498E+03
7.600E-01,1.537E+03
7.800E-01,1.575E+03
8.000E-01,1.613E+03
8.200E-01,1.652E+03
8.400E-01,1.690E+03
8.600E-01,1.729E+03
8.800E-01,1.767E+03
9.000E-01,1.805E+03
9.200E-01,1.844E+03
9.400E-01,1.882E+03
9.600E-01,1.921E+03
9.800E-01,1.959E+03
1.000E+00,1.997E+03
1.020E+00,2.036E+03
1.040E+00,2.075E+03
1.060E+00,2.114E+03
1.080E+00,2.154E+03
1.100E+00,2.193E+03
1.120E+00,2.232E+03
1.140E+00,2.271E+03
1.160E+00,2.310E+03
1.180E+00,2.349E+03
1.200E+00,2.388E+03
1.220E+00,2.427E+03
1.240E+00,2.466E+03
1.260E+00,2.505E+03
1.280E+00,2.544E+03
1.300E+00,2.583E+03
1.320E+00,2.622E+03
1.340E+00,2.661E+03
1.360E+00,2.700E+03
1.380E+00,2.739E+03
1.400E+00,2.778E+03
1.420E+00,2.817E+03
1.440E+00,2.856E+03
1.460E+00,2.895E+03
1.480E+00,2.934E+03
1.500E+00,2.973E+03
1.520E+00,3.012E+03
1.540E+00,3.052E+03
1.560E+00,3.091E+03
1.580E+00,3.130E+03
1.600E+00,3.169E+03
1.620E+00,3.208E+03
1.640E+00,3.247E+03
1.660E+00,3.286E+03
1.680E+00,3.325E+03
1.700E+00,3.364E+03
1.720E+00,3.403E+03
1.740E+00,3.442E+03
1.760E+00,3.481E+03
1.780E+00,3.520E+03
1.800E+00,3.560E+03
1.820E+00,3.599E+03
1.840E+00,3.638E+03
1.860E+00,3.677E+03
1.880E+00,3.716E+03
1.900E+00,3.755E+03
1.920E+00,3.794E+03
1.940E+00,3.833E+03
1.960E+00,3.872E+03
1.980E+00,3.911E+03
2.000E+00,3.951E+03
