#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,2.920E+01
4.000E-02,1.943E+01
6.000E-02,1.619E+01
8.000E-02,1.465E+01
1.000E-01,1.379E+01
1.200E-01,1.328E+01
1.400E-01,1.296E+01
1.600E-01,1.276E+01
1.800E-01,1.263E+01
2.000E-01,1.255E+01
2.200E-01,1.251E+01
2.400E-01,1.249E+01
2.600E-01,1.249E+01
2.800E-01,1.250E+01
3.000E-01,1.252E+01
3.200E-01,1.255E+01
3.400E-01,1.259E+01
3.600E-01,1.262E+01
3.800E-01,1.267E+01
4.000E-01,1.271E+01
4.200E-01,1.275E+01
4.400E-01,1.280E+01
4.600E-01,1.284E+01
4.800E-01,1.289E+01
5.000E-01,1.294E+01
5.200E-01,1.299E+01
5.400E-01,1.303E+01
5.600E-01,1.308E+01
5.800E-01,1.312E+01
6.000E-01,1.317E+01
6.200E-01,1.322E+01
6.400E-01,1.326E+01
6.600E-01,1.330E+01
6.800E-01,1.335E+01
7.000E-01,1.339E+01
7.200E-01,1.343E+01
7.400E-01,1.347E+01
7.600E-01,1.351E+01
7.800E-01,1.355E+01
8.000E-01,1.359E+01
8.200E-01,1.363E+01
8.400E-01,1.367E+01
8.600E-01,1.371E+01
8.800E-01,1.374E+01
9.000E-01,1.378E+01
9.200E-01,1.381E+01
9.400E-01,1.385E+01
9.600E-01,1.388E+01
9.800E-01,1.391E+01
1.000E+00,1.394E+01
1.020E+00,1.398E+01
1.040E+00,1.401E+01
1.060E+00,1.404E+01
1.080E+00,1.407E+01
1.100E+00,1.410E+01
1.120E+00,1.413E+01
1.140E+00,1.416E+01
1.160E+00,1.419E+01
1.180E+00,1.422E+01
1.200E+00,1.425E+01
1.220E+00,1.427E+01
1.240E+00,1.430E+01
1.260E+00,1.433E+01
1.280E+00,1.435E+01
1.300E+00,1.438E+01
1.320E+00,1.440E+01
1.340E+00,1.443E+01
1.360E+00,1.445E+01
1.380E+00,1.448E+01
1.400E+00,1.450E+01
1.420E+00,1.452E+01
1.440E+00,1.455E+01
1.460E+00,1.457E+01
1.480E+00,1.459E+01
1.500E+00,1.462E+01
1.520E+00,1.464E+01
1.540E+00,1.466E+01
1.560E+00,1.468E+01
1.580E+00,1.470E+01
1.600E+00,1.472E+01
1.620E+00,1.474E+01
1.640E+00,1.476E+01
1.660E+00,1.478E+01
1.680E+00,1.480E+01
1.700E+00,1.482E+01
1.720E+00,1.484E+01
1.740E+00,1.486E+01
1.760E+00,1.488E+01
1.780E+00,1.490E+01
1.800E+00,1.491E+01
1.820E+00,1.493E+01
1.840E+00,1.495E+01
1.860E+00,1.497E+01
1.880E+00,1.498E+01
1.900E+00,1.500E+01
1.920E+00,1.502E+01
1.940E+00,1.504E+01
1.960E+00,1.505E+01
1.980E+00,1.507E+01
2.000E+00,1.508E+01
