#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.020E+02
4.000E-02,5.893E+01
6.000E-02,4.291E+01
8.000E-02,3.444E+01
1.000E-01,2.916E+01
1.200E-01,2.555E+01
1.400E-01,2.292E+01
1.600E-01,2.092E+01
1.800E-01,1.934E+01
2.000E-01,1.807E+01
2.200E-01,1.702E+01
2.400E-01,1.614E+01
2.600E-01,1.540E+01
2.800E-01,1.476E+01
3.000E-01,1.420E+01
3.200E-01,1.371E+01
3.400E-01,1.328E+01
3.600E-01,1.290E+01
3.800E-01,1.256E+01
4.000E-01,1.225E+01
4.200E-01,1.198E+01
4.400E-01,1.173E+01
4.600E-01,1.150E+01
4.800E-01,1.129E+01
5.000E-01,1.110E+01
5.200E-01,1.093E+01
5.400E-01,1.077E+01
5.600E-01,1.062E+01
5.800E-01,1.048E+01
6.000E-01,1.035E+01
6.200E-01,1.023E+01
6.400E-01,1.013E+01
6.600E-01,1.002E+01
6.800E-01,9.927E+00
7.000E-01,9.838E+00
7.200E-01,9.754E+00
7.400E-01,9.676E+00
7.600E-01,9.602E+00
7.800E-01,9.533E+00
8.000E-01,9.468E+00
8.200E-01,9.407E+00
8.400E-01,9.349E+00
8.600E-01,9.295E+00
8.800E-01,9.244E+00
9.000E-01,9.196E+00
9.200E-01,9.150E+00
9.400E-01,9.107E+00
9.600E-01,9.066E+00
9.800E-01,9.027E+00
1.000E+00,8.990E+00
1.020E+00,8.956E+00
1.040E+00,8.923E+00
1.060E+00,8.892E+00
1.080E+00,8.862E+00
1.100E+00,8.834E+00
1.120E+00,8.807E+00
1.140E+00,8.782E+00
1.160E+00,8.758E+00
1.180E+00,8.735E+00
1.200E+00,8.713E+00
1.220E+00,8.693E+00
1.240E+00,8.673E+00
1.260E+00,8.654E+00
1.280E+00,8.637E+00
1.300E+00,8.620E+00
1.320E+00,8.604E+00
1.340E+00,8.589E+00
1.360E+00,8.574E+00
1.380E+00,8.560E+00
1.400E+00,8.547E+00
1.420E+00,8.535E+00
1.440E+00,8.523E+00
1.460E+00,8.512E+00
1.480E+00,8.501E+00
1.500E+00,8.491E+00
1.520E+00,8.482E+00
1.540E+00,8.473E+00
1.560E+00,8.464E+00
1.580E+00,8.456E+00
1.600E+00,8.449E+00
1.620E+00,8.441E+00
1.640E+00,8.434E+00
1.660E+00,8.428E+00
1.680E+00,8.422E+00
1.700E+00,8.416E+00
1.720E+00,8.411E+00
1.740E+00,8.406E+00
1.760E+00,8.401E+00
1.780E+00,8.396E+00
1.800E+00,8.392E+00
1.820E+00,8.388E+00
1.840E+00,8.385E+00
1.860E+00,8.381E+00
1.880E+00,8.378E+00
1.900E+00,8.375E+00
1.920E+00,8.373E+00
1.940E+00,8.370E+00
1.960E+00,8.368E+00
1.980E+00,8.366E+00
2.000E+00,8.364E+00
