#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,5.850E+01
4.000E-02,3.894E+01
6.000E-02,3.244E+01
8.000E-02,2.936E+01
1.000E-01,2.765E+01
1.200E-01,2.662E+01
1.400E-01,2.598E+01
1.600E-01,2.558E+01
1.800E-01,2.532E+01
2.000E-01,2.516E+01
2.200E-01,2.507E+01
2.400E-01,2.504E+01
2.600E-01,2.503E+01
2.800E-01,2.506E+01
3.000E-01,2.510E+01
3.200E-01,2.516E+01
3.400E-01,2.523E+01
3.600E-01,2.530E+01
3.800E-01,2.538E+01
4.000E-01,2.547E+01
4.200E-01,2.555E+01
4.400E-01,2.564E+01
4.600E-01,2.573E+01
4.800E-01,2.582E+01
5.000E-01,2.590E+01
5.200E-01,2.599E+01
5.400E-01,2.608E+01
5.600E-01,2.616E+01
5.800E-01,2.624E+01
6.000E-01,2.633E+01
6.200E-01,2.641E+01
6.400E-01,2.649E+01
6.600E-01,2.657E+01
6.800E-01,2.664E+01
7.000E-01,2.672E+01
7.200E-01,2.679E+01
7.400E-01,2.687E+01
7.600E-01,2.694E+01
7.800E-01,2.701E+01
8.000E-01,2.708E+01
8.200E-01,2.715E+01
8.400E-01,2.721E+01
8.600E-01,2.728E+01
8.800E-01,2.734E+01
9.000E-01,2.740E+01
9.200E-01,2.747E+01
9.400E-01,2.753E+01
9.600E-01,2.759E+01
9.800E-01,2.765E+01
1.000E+00,2.770E+01
1.020E+00,2.777E+01
1.040E+00,2.783E+01
1.060E+00,2.788E+01
1.080E+00,2.794E+01
1.100E+00,2.799E+01
1.120E+00,2.805E+01
1.140E+00,2.810E+01
1.160E+00,2.815E+01
1.180E+00,2.820E+01
1.200E+00,2.825E+01
1.220E+00,2.830E+01
1.240E+00,2.835E+01
1.260E+00,2.840E+01
1.280E+00,2.845E+01
1.300E+00,2.850E+01
1.320E+00,2.854E+01
1.340E+00,2.859E+01
1.360E+00,2.863E+01
1.380E+00,2.868E+01
1.400E+00,2.872E+01
1.420E+00,2.876E+01
1.440E+00,2.880E+01
1.460E+00,2.885E+01
1.480E+00,2.889E+01
1.500E+00,2.893E+01
1.520E+00,2.897E+01
1.540E+00,2.901E+01
1.560E+00,2.905E+01
1.580E+00,2.908E+01
1.600E+00,2.912E+01
1.620E+00,2.916E+01
1.640E+00,2.920E+01
1.660E+00,2.923E+01
1.680E+00,2.927E+01
1.700E+00,2.931E+01
1.720E+00,2.934E+01
1.740E+00,2.938E+01
1.760E+00,2.941E+01
1.780E+00,2.944E+01
1.800E+00,2.948E+01
1.820E+00,2.951E+01
1.840E+00,2.954E+01
1.860E+00,2.958E+01
1.880E+00,2.961E+01
1.900E+00,2.964E+01
1.920E+00,2.967E+01
1.940E+00,2.970E+01
1.960E+00,2.973E+01
1.980E+00,2.976E+01
2.000E+00,2.979E+01
