#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,5.449E+01
4.000E-02,7.091E+01
6.000E-02,8.703E+01
8.000E-02,1.031E+02
1.000E-01,1.193E+02
1.200E-01,1.354E+02
1.400E-01,1.516E+02
1.600E-01,1.678E+02
1.800E-01,1.841E+02
2.000E-01,2.004E+02
2.200E-01,2.166E+02
2.400E-01,2.328E+02
2.600E-01,2.491E+02
2.800E-01,2.655E+02
3.000E-01,2.818E+02
3.200E-01,2.981E+02
3.400E-01,3.144E+02
3.600E-01,3.307E+02
3.800E-01,3.471E+02
4.000E-01,3.634E+02
4.200E-01,3.797E+02
4.400E-01,3.961E+02
4.600E-01,4.124E+02
4.800E-01,4.288E+02
5.000E-01,4.451E+02
5.200E-01,4.615E+02
5.400E-01,4.778E+02
5.600E-01,4.942E+02
5.800E-01,5.106E+02
6.000E-01,5.270E+02
6.200E-01,5.433E+02
6.400E-01,5.597E+02
6.600E-01,5.760E+02
6.800E-01,5.924E+02
7.000E-01,6.088E+02
7.200E-01,6.252E+02
7.400E-01,6.416E+02
7.600E-01,6.580E+02
7.800E-01,6.744E+02
8.000E-01,6.908E+02
8.200E-01,7.072E+02
8.400E-01,7.236E+02
8.600E-01,7.400E+02
8.800E-01,7.564E+02
9.000E-01,7.728E+02
9.200E-01,7.892E+02
9.400E-01,8.056E+02
9.600E-01,8.221E+02
9.800E-01,8.385E+02
1.000E+00,8.549E+02
1.020E+00,8.716E+02
1.040E+00,8.883E+02
1.060E+00,9.049E+02
1.080E+00,9.216E+02
1.100E+00,9.383E+02
1.120E+00,9.549E+02
1.140E+00,9.716E+02
1.160E+00,9.883E+02
1.180E+00,1.005E+03
1.200E+00,1.022E+03
1.220E+00,1.038E+03
1.240E+00,1.055E+03
1.260E+00,1.072E+03
1.280E+00,1.088E+03
1.300E+00,1.105E+03
1.320E+00,1.122E+03
1.340E+00,1.138E+03
1.360E+00,1.155E+03
1.380E+00,1.172E+03
1.400E+00,1.188E+03
1.420E+00,1.205E+03
1.440E+00,1.222E+03
1.460E+00,1.239E+03
1.480E+00,1.255E+03
1.500E+00,1.272E+03
1.520E+00,1.289E+03
1.540E+00,1.305E+03
1.560E+00,1.322E+03
1.580E+00,1.339E+03
1.600E+00,1.355E+03
1.620E+00,1.372E+03
1.640E+00,1.389E+03
1.660E+00,1.405E+03
1.680E+00,1.422E+03
1.700E+00,1.439E+03
1.720E+00,1.456E+03
1.740E+00,1.472E+03
1.760E+00,1.489E+03
1.780E+00,1.506E+03
1.800E+00,1.522E+03
1.820E+00,1.539E+03
1.840E+00,1.556E+03
1.860E+00,1.572E+03
1.880E+00,1.589E+03
1.900E+00,1.606E+03
1.920E+00,1.623E+03
1.940E+00,1.639E+03
1.960E+00,1.656E+03
1.980E+00,1.673E+03
2.000E+00,1.689E+03
