#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,7.056E+01
4.000E-02,9.149E+01
6.000E-02,1.121E+02
8.000E-02,1.326E+02
1.000E-01,1.532E+02
1.200E-01,1.738E+02
1.400E-01,1.945E+02
1.600E-01,2.152E+02
1.800E-01,2.359E+02
2.000E-01,2.567E+02
2.200E-01,2.774E+02
2.400E-01,2.982E+02
2.600E-01,3.190E+02
2.800E-01,3.398E+02
3.000E-01,3.607E+02
3.200E-01,3.815E+02
3.400E-01,4.023E+02
3.600E-01,4.231E+02
3.800E-01,4.440E+02
4.000E-01,4.649E+02
4.200E-01,4.857E+02
4.400E-01,5.065E+02
4.600E-01,5.274E+02
4.800E-01,5.483E+02
5.000E-01,5.692E+02
5.200E-01,5.901E+02
5.400E-01,6.109E+02
5.600E-01,6.318E+02
5.800E-01,6.527E+02
6.000E-01,6.737E+02
6.200E-01,6.945E+02
6.400E-01,7.154E+02
6.600E-01,7.363E+02
6.800E-01,7.572E+02
7.000E-01,7.781E+02
7.200E-01,7.991E+02
7.400E-01,8.200E+02
7.600E-01,8.409E+02
7.800E-01,8.619E+02
8.000E-01,8.829E+02
8.200E-01,9.038E+02
8.400E-01,9.247E+02
8.600E-01,9.456E+02
8.800E-01,9.666E+02
9.000E-01,9.875E+02
9.200E-01,1.008E+03
9.400E-01,1.029E+03
9.600E-01,1.050E+03
9.800E-01,1.071E+03
1.000E+00,1.092E+03
1.020E+00,1.114E+03
1.040E+00,1.135E+03
1.060E+00,1.156E+03
1.080E+00,1.177E+03
1.100E+00,1.199E+03
1.120E+00,1.220E+03
1.140E+00,1.241E+03
1.160E+00,1.263E+03
1.180E+00,1.284E+03
1.200E+00,1.305E+03
1.220E+00,1.326E+03
1.240E+00,1.348E+03
1.260E+00,1.369E+03
1.280E+00,1.390E+03
1.300E+00,1.412E+03
1.320E+00,1.433E+03
1.340E+00,1.454E+03
1.360E+00,1.476E+03
1.380E+00,1.497E+03
1.400E+00,1.518E+03
1.420E+00,1.539E+03
1.440E+00,1.561E+03
1.460E+00,1.582E+03
1.480E+00,1.603E+03
1.500E+00,1.625E+03
1.520E+00,1.646E+03
1.540E+00,1.667E+03
1.560E+00,1.689E+03
1.580E+00,1.710E+03
1.600E+00,1.731E+03
1.620E+00,1.753E+03
1.640E+00,1.774E+03
1.660E+00,1.795E+03
1.680E+00,1.816E+03
1.700E+00,1.838E+03
1.720E+00,1.859E+03
1.740E+00,1.880E+03
1.760E+00,1.902E+03
1.780E+00,1.923E+03
1.800E+00,1.944E+03
1.820E+00,1.966E+03
1.840E+00,1.987E+03
1.860E+00,2.008E+03
1.880E+00,2.030E+03
1.900E+00,2.051E+03
1.920E+00,2.072E+03
1.940E+00,2.094E+03
1.960E+00,2.115E+03
1.980E+00,2.136E+03
2.000E+00,2.158E+03
