#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,2.587E+02
4.000E-02,1.657E+02
6.000E-02,1.339E+02
8.000E-02,1.183E+02
1.000E-01,1.093E+02
1.200E-01,1.036E+02
1.400E-01,9.986E+01
1.600E-01,9.724E+01
1.800E-01,9.538E+01
2.000E-01,9.404E+01
2.200E-01,9.306E+01
2.400E-01,9.235E+01
2.600E-01,9.184E+01
2.800E-01,9.149E+01
3.000E-01,9.125E+01
3.200E-01,9.109E+01
3.400E-01,9.101E+01
3.600E-01,9.099E+01
3.800E-01,9.101E+01
4.000E-01,9.107E+01
4.200E-01,9.115E+01
4.400E-01,9.126E+01
4.600E-01,9.139E+01
4.800E-01,9.153E+01
5.000E-01,9.168E+01
5.200E-01,9.184E+01
5.400E-01,9.202E+01
5.600E-01,9.219E+01
5.800E-01,9.237E+01
6.000E-01,9.256E+01
6.200E-01,9.274E+01
6.400E-01,9.293E+01
6.600E-01,9.312E+01
6.800E-01,9.331E+01
7.000E-01,9.351E+01
7.200E-01,9.370E+01
7.400E-01,9.389E+01
7.600E-01,9.407E+01
7.800E-01,9.426E+01
8.000E-01,9.445E+01
8.200E-01,9.463E+01
8.400E-01,9.482E+01
8.600E-01,9.500E+01
8.800E-01,9.518E+01
9.000E-01,9.536E+01
9.200E-01,9.553E+01
9.400E-01,9.571E+01
9.600E-01,9.588E+01
9.800E-01,9.605E+01
1.000E+00,9.622E+01
1.020E+00,9.640E+01
1.040E+00,9.656E+01
1.060E+00,9.672E+01
1.080E+00,9.689E+01
1.100E+00,9.705E+01
1.120E+00,9.721E+01
1.140E+00,9.736E+01
1.160E+00,9.752E+01
1.180E+00,9.767E+01
1.200E+00,9.782E+01
1.220E+00,9.797E+01
1.240E+00,9.811E+01
1.260E+00,9.826E+01
1.280E+00,9.840E+01
1.300E+00,9.854E+01
1.320E+00,9.868E+01
1.340E+00,9.882E+01
1.360E+00,9.895E+01
1.380E+00,9.909E+01
1.400E+00,9.922E+01
1.420E+00,9.935E+01
1.440E+00,9.948E+01
1.460E+00,9.961E+01
1.480E+00,9.974E+01
1.500E+00,9.986E+01
1.520E+00,9.999E+01
1.540E+00,1.001E+02
1.560E+00,1.002E+02
1.580E+00,1.004E+02
1.600E+00,1.005E+02
1.620E+00,1.006E+02
1.640E+00,1.007E+02
1.660E+00,1.008E+02
1.680E+00,1.009E+02
1.700E+00,1.010E+02
1.720E+00,1.012E+02
1.740E+00,1.013E+02
1.760E+00,1.014E+02
1.780E+00,1.015E+02
1.800E+00,1.016E+02
1.820E+00,1.017E+02
1.840E+00,1.018E+02
1.860E+00,1.019E+02
1.880E+00,1.020E+02
1.900E+00,1.021E+02
1.920E+00,1.022E+02
1.940E+00,1.023E+02
1.960E+00,1.024E+02
1.980E+00,1.025E+02
2.000E+00,1.026E+02
