#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.108E+02
4.000E-02,7.094E+01
6.000E-02,5.733E+01
8.000E-02,5.065E+01
1.000E-01,4.680E+01
1.200E-01,4.437E+01
1.400E-01,4.276E+01
1.600E-01,4.165E+01
1.800E-01,4.087E+01
2.000E-01,4.032E+01
2.200E-01,3.993E+01
2.400E-01,3.965E+01
2.600E-01,3.946E+01
2.800E-01,3.934E+01
3.000E-01,3.927E+01
3.200E-01,3.923E+01
3.400E-01,3.923E+01
3.600E-01,3.925E+01
3.800E-01,3.928E+01
4.000E-01,3.933E+01
4.200E-01,3.939E+01
4.400E-01,3.946E+01
4.600E-01,3.954E+01
4.800E-01,3.962E+01
5.000E-01,3.970E+01
5.200E-01,3.979E+01
5.400E-01,3.988E+01
5.600E-01,3.997E+01
5.800E-01,4.006E+01
6.000E-01,4.016E+01
6.200E-01,4.025E+01
6.400E-01,4.035E+01
6.600E-01,4.044E+01
6.800E-01,4.053E+01
7.000E-01,4.063E+01
7.200E-01,4.072E+01
7.400E-01,4.081E+01
7.600E-01,4.091E+01
7.800E-01,4.100E+01
8.000E-01,4.109E+01
8.200E-01,4.118E+01
8.400E-01,4.126E+01
8.600E-01,4.135E+01
8.800E-01,4.144E+01
9.000E-01,4.152E+01
9.200E-01,4.161E+01
9.400E-01,4.169E+01
9.600E-01,4.177E+01
9.800E-01,4.185E+01
1.000E+00,4.193E+01
1.020E+00,4.202E+01
1.040E+00,4.209E+01
1.060E+00,4.217E+01
1.080E+00,4.225E+01
1.100E+00,4.232E+01
1.120E+00,4.240E+01
1.140E+00,4.247E+01
1.160E+00,4.254E+01
1.180E+00,4.261E+01
1.200E+00,4.268E+01
1.220E+00,4.275E+01
1.240E+00,4.282E+01
1.260E+00,4.289E+01
1.280E+00,4.296E+01
1.300E+00,4.302E+01
1.320E+00,4.309E+01
1.340E+00,4.315E+01
1.360E+00,4.322E+01
1.380E+00,4.328E+01
1.400E+00,4.334E+01
1.420E+00,4.340E+01
1.440E+00,4.346E+01
1.460E+00,4.352E+01
1.480E+00,4.358E+01
1.500E+00,4.364E+01
1.520E+00,4.370E+01
1.540E+00,4.375E+01
1.560E+00,4.381E+01
1.580E+00,4.387E+01
1.600E+00,4.392E+01
1.620E+00,4.397E+01
1.640E+00,4.403E+01
1.660E+00,4.408E+01
1.680E+00,4.413E+01
1.700E+00,4.419E+01
1.720E+00,4.424E+01
1.740E+00,4.429E+01
1.760E+00,4.434E+01
1.780E+00,4.439E+01
1.800E+00,4.444E+01
1.820E+00,4.449E+01
1.840E+00,4.453E+01
1.860E+00,4.458E+01
1.880E+00,4.463E+01
1.900E+00,4.468E+01
1.920E+00,4.472E+01
1.940E+00,4.477E+01
1.960E+00,4.481E+01
1.980E+00,4.486E+01
2.000E+00,4.490E+01
