#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.273E+02
4.000E-02,1.655E+02
6.000E-02,2.031E+02
8.000E-02,2.407E+02
1.000E-01,2.785E+02
1.200E-01,3.162E+02
1.400E-01,3.541E+02
1.600E-01,3.921E+02
1.800E-01,4.301E+02
2.000E-01,4.683E+02
2.200E-01,5.062E+02
2.400E-01,5.442E+02
2.600E-01,5.824E+02
2.800E-01,6.206E+02
3.000E-01,6.589E+02
3.200E-01,6.970E+02
3.400E-01,7.351E+02
3.600E-01,7.733E+02
3.800E-01,8.115E+02
4.000E-01,8.499E+02
4.200E-01,8.880E+02
4.400E-01,9.262E+02
4.600E-01,9.645E+02
4.800E-01,1.003E+03
5.000E-01,1.041E+03
5.200E-01,1.079E+03
5.400E-01,1.118E+03
5.600E-01,1.156E+03
5.800E-01,1.194E+03
6.000E-01,1.233E+03
6.200E-01,1.271E+03
6.400E-01,1.309E+03
6.600E-01,1.347E+03
6.800E-01,1.386E+03
7.000E-01,1.424E+03
7.200E-01,1.462E+03
7.400E-01,1.501E+03
7.600E-01,1.539E+03
7.800E-01,1.578E+03
8.000E-01,1.616E+03
8.200E-01,1.654E+03
8.400E-01,1.693E+03
8.600E-01,1.731E+03
8.800E-01,1.770E+03
9.000E-01,1.808E+03
9.200E-01,1.846E+03
9.400E-01,1.885E+03
9.600E-01,1.923E+03
9.800E-01,1.962E+03
1.000E+00,2.000E+03
1.020E+00,2.039E+03
1.040E+00,2.078E+03
1.060E+00,2.117E+03
1.080E+00,2.156E+03
1.100E+00,2.195E+03
1.120E+00,2.234E+03
1.140E+00,2.273E+03
1.160E+00,2.312E+03
1.180E+00,2.351E+03
1.200E+00,2.390E+03
1.220E+00,2.429E+03
1.240E+00,2.468E+03
1.260E+00,2.507E+03
1.280E+00,2.546E+03
1.300E+00,2.586E+03
1.320E+00,2.625E+03
1.340E+00,2.664E+03
1.360E+00,2.703E+03
1.380E+00,2.742E+03
1.400E+00,2.781E+03
1.420E+00,2.820E+03
1.440E+00,2.859E+03
1.460E+00,2.898E+03
1.480E+00,2.937E+03
1.500E+00,2.976E+03
1.520E+00,3.015E+03
1.540E+00,3.054E+03
1.560E+00,3.093E+03
1.580E+00,3.132E+03
1.600E+00,3.171E+03
1.620E+00,3.211E+03
1.640E+00,3.250E+03
1.660E+00,3.289E+03
1.680E+00,3.328E+03
1.700E+00,3.367E+03
1.720E+00,3.406E+03
1.740E+00,3.445E+03
1.760E+00,3.484E+03
1.780E+00,3.523E+03
1.800E+00,3.562E+03
1.820E+00,3.601E+03
1.840E+00,3.640E+03
1.860E+00,3.680E+03
1.880E+00,3.719E+03
1.900E+00,3.758E+03
1.920E+00,3.797E+03
1.940E+00,3.836E+03
1.960E+00,3.875E+03
1.980E+00,3.914E+03
2.000E+00,3.953E+03
