#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.411E+01
4.000E-02,9.038E+00
6.000E-02,7.304E+00
8.000E-02,6.452E+00
1.000E-01,5.962E+00
1.200E-01,5.652E+00
1.400E-01,5.447E+00
1.600E-01,5.306E+00
1.800E-01,5.206E+00
2.000E-01,5.136E+00
2.200E-01,5.086E+00
2.400E-01,5.051E+00
2.600E-01,5.027E+00
2.800E-01,5.011E+00
3.000E-01,5.002E+00
3.200E-01,4.998E+00
3.400E-01,4.998E+00
3.600E-01,5.000E+00
3.800E-01,5.006E+00
4.000E-01,5.013E+00
4.200E-01,5.022E+00
4.400E-01,5.032E+00
4.600E-01,5.043E+00
4.800E-01,5.055E+00
5.000E-01,5.067E+00
5.200E-01,5.080E+00
5.400E-01,5.094E+00
5.600E-01,5.107E+00
5.800E-01,5.121E+00
6.000E-01,5.135E+00
6.200E-01,5.149E+00
6.400E-01,5.164E+00
6.600E-01,5.178E+00
6.800E-01,5.192E+00
7.000E-01,5.206E+00
7.200E-01,5.220E+00
7.400E-01,5.235E+00
7.600E-01,5.249E+00
7.800E-01,5.262E+00
8.000E-01,5.276E+00
8.200E-01,5.290E+00
8.400E-01,5.304E+00
8.600E-01,5.317E+00
8.800E-01,5.331E+00
9.000E-01,5.344E+00
9.200E-01,5.357E+00
9.400E-01,5.370E+00
9.600E-01,5.383E+00
9.800E-01,5.395E+00
1.000E+00,5.408E+00
1.020E+00,5.421E+00
1.040E+00,5.433E+00
1.060E+00,5.445E+00
1.080E+00,5.457E+00
1.100E+00,5.469E+00
1.120E+00,5.481E+00
1.140E+00,5.493E+00
1.160E+00,5.504E+00
1.180E+00,5.516E+00
1.200E+00,5.527E+00
1.220E+00,5.538E+00
1.240E+00,5.549E+00
1.260E+00,5.560E+00
1.280E+00,5.571E+00
1.300E+00,5.582E+00
1.320E+00,5.592E+00
1.340E+00,5.603E+00
1.360E+00,5.613E+00
1.380E+00,5.623E+00
1.400E+00,5.633E+00
1.420E+00,5.643E+00
1.440E+00,5.653E+00
1.460E+00,5.663E+00
1.480E+00,5.673E+00
1.500E+00,5.682E+00
1.520E+00,5.692E+00
1.540E+00,5.701E+00
1.560E+00,5.711E+00
1.580E+00,5.720E+00
1.600E+00,5.729E+00
1.620E+00,5.738E+00
1.640E+00,5.747E+00
1.660E+00,5.756E+00
1.680E+00,5.765E+00
1.700E+00,5.774E+00
1.720E+00,5.782E+00
1.740E+00,5.791E+00
1.760E+00,5.799E+00
1.780E+00,5.808E+00
1.800E+00,5.816E+00
1.820E+00,5.824E+00
1.840E+00,5.832E+00
1.860E+00,5.840E+00
1.880E+00,5.848E+00
1.900E+00,5.856E+00
1.920E+00,5.864E+00
1.940E+00,5.872E+00
1.960E+00,5.880E+00
1.980E+00,5.887E+00
2.000E+00,5.895E+00
