#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,7.280E+00
4.000E-02,9.441E+00
6.000E-02,1.152E+01
8.000E-02,1.359E+01
1.000E-01,1.566E+01
1.200E-01,1.772E+01
1.400E-01,1.980E+01
1.600E-01,2.187E+01
1.800E-01,2.395E+01
2.000E-01,2.603E+01
2.200E-01,2.810E+01
2.400E-01,3.017E+01
2.600E-01,3.225E+01
2.800E-01,3.434E+01
3.000E-01,3.643E+01
3.200E-01,3.851E+01
3.400E-01,4.059E+01
3.600E-01,4.267E+01
3.800E-01,4.476E+01
4.000E-01,4.685E+01
4.200E-01,4.893E+01
4.400E-01,5.101E+01
4.600E-01,5.310E+01
4.800E-01,5.519E+01
5.000E-01,5.728E+01
5.200E-01,5.936E+01
5.400E-01,6.145E+01
5.600E-01,6.354E+01
5.800E-01,6.563E+01
6.000E-01,6.772E+01
6.200E-01,6.981E+01
6.400E-01,7.190E+01
6.600E-01,7.399E+01
6.800E-01,7.608E+01
7.000E-01,7.817E+01
7.200E-01,8.026E+01
7.400E-01,8.236E+01
7.600E-01,8.445E+01
7.800E-01,8.655E+01
8.000E-01,8.864E+01
8.200E-01,9.074E+01
8.400E-01,9.283E+01
8.600E-01,9.492E+01
8.800E-01,9.701E+01
9.000E-01,9.911E+01
9.200E-01,1.012E+02
9.400E-01,1.033E+02
9.600E-01,1.054E+02
9.800E-01,1.075E+02
1.000E+00,1.096E+02
1.020E+00,1.117E+02
1.040E+00,1.138E+02
1.060E+00,1.160E+02
1.080E+00,1.181E+02
1.100E+00,1.202E+02
1.120E+00,1.224E+02
1.140E+00,1.245E+02
1.160E+00,1.266E+02
1.180E+00,1.287E+02
1.200E+00,1.309E+02
1.220E+00,1.330E+02
1.240E+00,1.351E+02
1.260E+00,1.373E+02
1.280E+00,1.394E+02
1.300E+00,1.415E+02
1.320E+00,1.436E+02
1.340E+00,1.458E+02
1.360E+00,1.479E+02
1.380E+00,1.500E+02
1.400E+00,1.522E+02
1.420E+00,1.543E+02
1.440E+00,1.564E+02
1.460E+00,1.586E+02
1.480E+00,1.607E+02
1.500E+00,1.628E+02
1.520E+00,1.650E+02
1.540E+00,1.671E+02
1.560E+00,1.692E+02
1.580E+00,1.713E+02
1.600E+00,1.735E+02
1.620E+00,1.756E+02
1.640E+00,1.777E+02
1.660E+00,1.799E+02
1.680E+00,1.820E+02
1.700E+00,1.841E+02
1.720E+00,1.863E+02
1.740E+00,1.884E+02
1.760E+00,1.905E+02
1.780E+00,1.927E+02
1.800E+00,1.948E+02
1.820E+00,1.969E+02
1.840E+00,1.991E+02
1.860E+00,2.012E+02
1.880E+00,2.033E+02
1.900E+00,2.055E+02
1.920E+00,2.076E+02
1.940E+00,2.097E+02
1.960E+00,2.119E+02
1.980E+00,2.140E+02
2.000E+00,2.161E+02
