#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,6.120E+01
4.000E-02,3.536E+01
6.000E-02,2.575E+01
8.000E-02,2.066E+01
1.000E-01,1.750E+01
1.200E-01,1.533E+01
1.400E-01,1.375E+01
1.600E-01,1.255E+01
1.800E-01,1.161E+01
2.000E-01,1.084E+01
2.200E-01,1.021E+01
2.400E-01,9.686E+00
2.600E-01,9.238E+00
2.800E-01,8.854E+00
3.000E-01,8.520E+00
3.200E-01,8.227E+00
3.400E-01,7.969E+00
3.600E-01,7.740E+00
3.800E-01,7.536E+00
4.000E-01,7.352E+00
4.200E-01,7.186E+00
4.400E-01,7.036E+00
4.600E-01,6.899E+00
4.800E-01,6.775E+00
5.000E-01,6.661E+00
5.200E-01,6.556E+00
5.400E-01,6.460E+00
5.600E-01,6.370E+00
5.800E-01,6.288E+00
6.000E-01,6.212E+00
6.200E-01,6.141E+00
6.400E-01,6.075E+00
6.600E-01,6.014E+00
6.800E-01,5.956E+00
7.000E-01,5.903E+00
7.200E-01,5.852E+00
7.400E-01,5.805E+00
7.600E-01,5.761E+00
7.800E-01,5.720E+00
8.000E-01,5.681E+00
8.200E-01,5.644E+00
8.400E-01,5.610E+00
8.600E-01,5.577E+00
8.800E-01,5.546E+00
9.000E-01,5.517E+00
9.200E-01,5.490E+00
9.400E-01,5.464E+00
9.600E-01,5.439E+00
9.800E-01,5.416E+00
1.000E+00,5.394E+00
1.020E+00,5.373E+00
1.040E+00,5.354E+00
1.060E+00,5.335E+00
1.080E+00,5.317E+00
1.100E+00,5.300E+00
1.120E+00,5.284E+00
1.140E+00,5.269E+00
1.160E+00,5.255E+00
1.180E+00,5.241E+00
1.200E+00,5.228E+00
1.220E+00,5.216E+00
1.240E+00,5.204E+00
1.260E+00,5.193E+00
1.280E+00,5.182E+00
1.300E+00,5.172E+00
1.320E+00,5.162E+00
1.340E+00,5.153E+00
1.360E+00,5.144E+00
1.380E+00,5.136E+00
1.400E+00,5.128E+00
1.420E+00,5.121E+00
1.440E+00,5.114E+00
1.460E+00,5.107E+00
1.480E+00,5.101E+00
1.500E+00,5.095E+00
1.520E+00,5.089E+00
1.540E+00,5.084E+00
1.560E+00,5.079E+00
1.580E+00,5.074E+00
1.600E+00,5.069E+00
1.620E+00,5.065E+00
1.640E+00,5.061E+00
1.660E+00,5.057E+00
1.680E+00,5.053E+00
1.700E+00,5.050E+00
1.720E+00,5.046E+00
1.740E+00,5.043E+00
1.760E+00,5.041E+00
1.780E+00,5.038E+00
1.800E+00,5.035E+00
1.820E+00,5.033E+00
1.840E+00,5.031E+00
1.860E+00,5.029E+00
1.880E+00,5.027E+00
1.900E+00,5.025E+00
1.920E+00,5.024E+00
1.940E+00,5.022E+00
1.960E+00,5.021E+00
1.980E+00,5.020E+00
2.000E+00,5.018E+00
