#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.414E+01
4.000E-02,9.056E+00
6.000E-02,7.319E+00
8.000E-02,6.466E+00
1.000E-01,5.974E+00
1.200E-01,5.665E+00
1.400E-01,5.459E+00
1.600E-01,5.317E+00
1.800E-01,5.218E+00
2.000E-01,5.147E+00
2.200E-01,5.097E+00
2.400E-01,5.062E+00
2.600E-01,5.038E+00
2.800E-01,5.022E+00
3.000E-01,5.013E+00
3.200E-01,5.009E+00
3.400E-01,5.008E+00
3.600E-01,5.011E+00
3.800E-01,5.016E+00
4.000E-01,5.024E+00
4.200E-01,5.032E+00
4.400E-01,5.042E+00
4.600E-01,5.053E+00
4.800E-01,5.065E+00
5.000E-01,5.078E+00
5.200E-01,5.091E+00
5.400E-01,5.104E+00
5.600E-01,5.118E+00
5.800E-01,5.131E+00
6.000E-01,5.146E+00
6.200E-01,5.160E+00
6.400E-01,5.174E+00
6.600E-01,5.188E+00
6.800E-01,5.202E+00
7.000E-01,5.217E+00
7.200E-01,5.231E+00
7.400E-01,5.245E+00
7.600E-01,5.259E+00
7.800E-01,5.273E+00
8.000E-01,5.287E+00
8.200E-01,5.300E+00
8.400E-01,5.314E+00
8.600E-01,5.327E+00
8.800E-01,5.341E+00
9.000E-01,5.354E+00
9.200E-01,5.367E+00
9.400E-01,5.380E+00
9.600E-01,5.393E+00
9.800E-01,5.406E+00
1.000E+00,5.418E+00
1.020E+00,5.431E+00
1.040E+00,5.443E+00
1.060E+00,5.456E+00
1.080E+00,5.468E+00
1.100E+00,5.479E+00
1.120E+00,5.491E+00
1.140E+00,5.503E+00
1.160E+00,5.515E+00
1.180E+00,5.526E+00
1.200E+00,5.537E+00
1.220E+00,5.548E+00
1.240E+00,5.560E+00
1.260E+00,5.570E+00
1.280E+00,5.581E+00
1.300E+00,5.592E+00
1.320E+00,5.602E+00
1.340E+00,5.613E+00
1.360E+00,5.623E+00
1.380E+00,5.633E+00
1.400E+00,5.644E+00
1.420E+00,5.654E+00
1.440E+00,5.664E+00
1.460E+00,5.673E+00
1.480E+00,5.683E+00
1.500E+00,5.693E+00
1.520E+00,5.702E+00
1.540E+00,5.712E+00
1.560E+00,5.721E+00
1.580E+00,5.730E+00
1.600E+00,5.739E+00
1.620E+00,5.748E+00
1.640E+00,5.757E+00
1.660E+00,5.766E+00
1.680E+00,5.775E+00
1.700E+00,5.784E+00
1.720E+00,5.792E+00
1.740E+00,5.801E+00
1.760E+00,5.809E+00
1.780E+00,5.818E+00
1.800E+00,5.826E+00
1.820E+00,5.834E+00
1.840E+00,5.842E+00
1.860E+00,5.851E+00
1.880E+00,5.859E+00
1.900E+00,5.866E+00
1.920E+00,5.874E+00
1.940E+00,5.882E+00
1.960E+00,5.890E+00
1.980E+00,5.897E+00
2.000E+00,5.905E+00
