#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,2.040E+02
4.000E-02,1.179E+02
6.000E-02,8.582E+01
8.000E-02,6.887E+01
1.000E-01,5.832E+01
1.200E-01,5.110E+01
1.400E-01,4.584E+01
1.600E-01,4.184E+01
1.800E-01,3.868E+01
2.000E-01,3.614E+01
2.200E-01,3.404E+01
2.400E-01,3.229E+01
2.600E-01,3.079E+01
2.800E-01,2.951E+01
3.000E-01,2.840E+01
3.200E-01,2.742E+01
3.400E-01,2.656E+01
3.600E-01,2.580E+01
3.800E-01,2.512E+01
4.000E-01,2.451E+01
4.200E-01,2.395E+01
4.400E-01,2.345E+01
4.600E-01,2.300E+01
4.800E-01,2.258E+01
5.000E-01,2.220E+01
5.200E-01,2.185E+01
5.400E-01,2.153E+01
5.600E-01,2.123E+01
5.800E-01,2.096E+01
6.000E-01,2.071E+01
6.200E-01,2.047E+01
6.400E-01,2.025E+01
6.600E-01,2.005E+01
6.800E-01,1.985E+01
7.000E-01,1.968E+01
7.200E-01,1.951E+01
7.400E-01,1.935E+01
7.600E-01,1.920E+01
7.800E-01,1.907E+01
8.000E-01,1.894E+01
8.200E-01,1.881E+01
8.400E-01,1.870E+01
8.600E-01,1.859E+01
8.800E-01,1.849E+01
9.000E-01,1.839E+01
9.200E-01,1.830E+01
9.400E-01,1.821E+01
9.600E-01,1.813E+01
9.800E-01,1.805E+01
1.000E+00,1.798E+01
1.020E+00,1.791E+01
1.040E+00,1.785E+01
1.060E+00,1.778E+01
1.080E+00,1.772E+01
1.100E+00,1.767E+01
1.120E+00,1.761E+01
1.140E+00,1.756E+01
1.160E+00,1.752E+01
1.180E+00,1.747E+01
1.200E+00,1.743E+01
1.220E+00,1.739E+01
1.240E+00,1.735E+01
1.260E+00,1.731E+01
1.280E+00,1.727E+01
1.300E+00,1.724E+01
1.320E+00,1.721E+01
1.340E+00,1.718E+01
1.360E+00,1.715E+01
1.380E+00,1.712E+01
1.400E+00,1.709E+01
1.420E+00,1.707E+01
1.440E+00,1.705E+01
1.460E+00,1.702E+01
1.480E+00,1.700E+01
1.500E+00,1.698E+01
1.520E+00,1.696E+01
1.540E+00,1.695E+01
1.560E+00,1.693E+01
1.580E+00,1.691E+01
1.600E+00,1.690E+01
1.620E+00,1.688E+01
1.640E+00,1.687E+01
1.660E+00,1.686E+01
1.680E+00,1.684E+01
1.700E+00,1.683E+01
1.720E+00,1.682E+01
1.740E+00,1.681E+01
1.760E+00,1.680E+01
1.780E+00,1.679E+01
1.800E+00,1.678E+01
1.820E+00,1.678E+01
1.840E+00,1.677E+01
1.860E+00,1.676E+01
1.880E+00,1.676E+01
1.900E+00,1.675E+01
1.920E+00,1.675E+01
1.940E+00,1.674E+01
1.960E+00,1.674E+01
1.980E+00,1.673E+01
2.000E+00,1.673E+01
