#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,1.721E+02
4.000E-02,2.240E+02
6.000E-02,2.753E+02
8.000E-02,3.266E+02
1.000E-01,3.781E+02
1.200E-01,4.295E+02
1.400E-01,4.812E+02
1.600E-01,5.330E+02
1.800E-01,5.849E+02
2.000E-01,6.369E+02
2.200E-01,6.886E+02
2.400E-01,7.404E+02
2.600E-01,7.924E+02
2.800E-01,8.445E+02
3.000E-01,8.968E+02
3.200E-01,9.487E+02
3.400E-01,1.001E+03
3.600E-01,1.053E+03
3.800E-01,1.105E+03
4.000E-01,1.157E+03
4.200E-01,1.209E+03
4.400E-01,1.261E+03
4.600E-01,1.313E+03
4.800E-01,1.366E+03
5.000E-01,1.418E+03
5.200E-01,1.470E+03
5.400E-01,1.522E+03
5.600E-01,1.575E+03
5.800E-01,1.627E+03
6.000E-01,1.679E+03
6.200E-01,1.731E+03
6.400E-01,1.783E+03
6.600E-01,1.836E+03
6.800E-01,1.888E+03
7.000E-01,1.940E+03
7.200E-01,1.993E+03
7.400E-01,2.045E+03
7.600E-01,2.097E+03
7.800E-01,2.150E+03
8.000E-01,2.202E+03
8.200E-01,2.254E+03
8.400E-01,2.307E+03
8.600E-01,2.359E+03
8.800E-01,2.411E+03
9.000E-01,2.464E+03
9.200E-01,2.516E+03
9.400E-01,2.569E+03
9.600E-01,2.621E+03
9.800E-01,2.673E+03
1.000E+00,2.726E+03
1.020E+00,2.779E+03
1.040E+00,2.832E+03
1.060E+00,2.885E+03
1.080E+00,2.939E+03
1.100E+00,2.992E+03
1.120E+00,3.045E+03
1.140E+00,3.098E+03
1.160E+00,3.151E+03
1.180E+00,3.205E+03
1.200E+00,3.258E+03
1.220E+00,3.311E+03
1.240E+00,3.364E+03
1.260E+00,3.418E+03
1.280E+00,3.471E+03
1.300E+00,3.524E+03
1.320E+00,3.577E+03
1.340E+00,3.631E+03
1.360E+00,3.684E+03
1.380E+00,3.737E+03
1.400E+00,3.790E+03
1.420E+00,3.844E+03
1.440E+00,3.897E+03
1.460E+00,3.950E+03
1.480E+00,4.003E+03
1.500E+00,4.057E+03
1.520E+00,4.110E+03
1.540E+00,4.163E+03
1.560E+00,4.216E+03
1.580E+00,4.270E+03
1.600E+00,4.323E+03
1.620E+00,4.376E+03
1.640E+00,4.430E+03
1.660E+00,4.483E+03
1.680E+00,4.536E+03
1.700E+00,4.589E+03
1.720E+00,4.643E+03
1.740E+00,4.696E+03
1.760E+00,4.749E+03
1.780E+00,4.803E+03
1.800E+00,4.856E+03
1.820E+00,4.909E+03
1.840E+00,4.963E+03
1.860E+00,5.016E+03
1.880E+00,5.069E+03
1.900E+00,5.122E+03
1.920E+00,5.176E+03
1.940E+00,5.229E+03
1.960E+00,5.282E+03
1.980E+00,5.336E+03
2.000E+00,5.389E+03
