#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,5.329E+02
4.000E-02,3.065E+02
6.000E-02,2.222E+02
8.000E-02,1.769E+02
1.000E-01,1.484E+02
1.200E-01,1.288E+02
1.400E-01,1.144E+02
1.600E-01,1.033E+02
1.800E-01,9.459E+01
2.000E-01,8.749E+01
2.200E-01,8.161E+01
2.400E-01,7.665E+01
2.600E-01,7.242E+01
2.800E-01,6.876E+01
3.000E-01,6.556E+01
3.200E-01,6.275E+01
3.400E-01,6.025E+01
3.600E-01,5.802E+01
3.800E-01,5.602E+01
4.000E-01,5.420E+01
4.200E-01,5.256E+01
4.400E-01,5.106E+01
4.600E-01,4.969E+01
4.800E-01,4.842E+01
5.000E-01,4.726E+01
5.200E-01,4.619E+01
5.400E-01,4.519E+01
5.600E-01,4.426E+01
5.800E-01,4.340E+01
6.000E-01,4.259E+01
6.200E-01,4.184E+01
6.400E-01,4.113E+01
6.600E-01,4.047E+01
6.800E-01,3.984E+01
7.000E-01,3.925E+01
7.200E-01,3.870E+01
7.400E-01,3.817E+01
7.600E-01,3.767E+01
7.800E-01,3.720E+01
8.000E-01,3.676E+01
8.200E-01,3.633E+01
8.400E-01,3.593E+01
8.600E-01,3.554E+01
8.800E-01,3.518E+01
9.000E-01,3.483E+01
9.200E-01,3.449E+01
9.400E-01,3.417E+01
9.600E-01,3.387E+01
9.800E-01,3.358E+01
1.000E+00,3.330E+01
1.020E+00,3.303E+01
1.040E+00,3.278E+01
1.060E+00,3.253E+01
1.080E+00,3.229E+01
1.100E+00,3.207E+01
1.120E+00,3.185E+01
1.140E+00,3.164E+01
1.160E+00,3.144E+01
1.180E+00,3.124E+01
1.200E+00,3.106E+01
1.220E+00,3.088E+01
1.240E+00,3.070E+01
1.260E+00,3.053E+01
1.280E+00,3.037E+01
1.300E+00,3.022E+01
1.320E+00,3.007E+01
1.340E+00,2.992E+01
1.360E+00,2.978E+01
1.380E+00,2.964E+01
1.400E+00,2.951E+01
1.420E+00,2.938E+01
1.440E+00,2.926E+01
1.460E+00,2.914E+01
1.480E+00,2.902E+01
1.500E+00,2.891E+01
1.520E+00,2.880E+01
1.540E+00,2.870E+01
1.560E+00,2.860E+01
1.580E+00,2.850E+01
1.600E+00,2.840E+01
1.620E+00,2.831E+01
1.640E+00,2.822E+01
1.660E+00,2.813E+01
1.680E+00,2.805E+01
1.700E+00,2.796E+01
1.720E+00,2.788E+01
1.740E+00,2.781E+01
1.760E+00,2.773E+01
1.780E+00,2.766E+01
1.800E+00,2.758E+01
1.820E+00,2.752E+01
1.840E+00,2.745E+01
1.860E+00,2.738E+01
1.880E+00,2.732E+01
1.900E+00,2.726E+01
1.920E+00,2.720E+01
1.940E+00,2.714E+01
1.960E+00,2.708E+01
1.980E+00,2.702E+01
2.000E+00,2.697E+01
