#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,6.911E+01
4.000E-02,9.003E+01
6.000E-02,1.106E+02
8.000E-02,1.311E+02
1.000E-01,1.517E+02
1.200E-01,1.723E+02
1.400E-01,1.930E+02
1.600E-01,2.137E+02
1.800E-01,2.345E+02
2.000E-01,2.553E+02
2.200E-01,2.760E+02
2.400E-01,2.967E+02
2.600E-01,3.175E+02
2.800E-01,3.383E+02
3.000E-01,3.592E+02
3.200E-01,3.800E+02
3.400E-01,4.008E+02
3.600E-01,4.217E+02
3.800E-01,4.425E+02
4.000E-01,4.634E+02
4.200E-01,4.842E+02
4.400E-01,5.051E+02
4.600E-01,5.259E+02
4.800E-01,5.468E+02
5.000E-01,5.677E+02
5.200E-01,5.886E+02
5.400E-01,6.095E+02
5.600E-01,6.304E+02
5.800E-01,6.513E+02
6.000E-01,6.722E+02
6.200E-01,6.931E+02
6.400E-01,7.139E+02
6.600E-01,7.348E+02
6.800E-01,7.557E+02
7.000E-01,7.767E+02
7.200E-01,7.976E+02
7.400E-01,8.185E+02
7.600E-01,8.395E+02
7.800E-01,8.604E+02
8.000E-01,8.814E+02
8.200E-01,9.023E+02
8.400E-01,9.232E+02
8.600E-01,9.442E+02
8.800E-01,9.651E+02
9.000E-01,9.860E+02
9.200E-01,1.007E+03
9.400E-01,1.028E+03
9.600E-01,1.049E+03
9.800E-01,1.070E+03
1.000E+00,1.091E+03
1.020E+00,1.112E+03
1.040E+00,1.133E+03
1.060E+00,1.155E+03
1.080E+00,1.176E+03
1.100E+00,1.197E+03
1.120E+00,1.219E+03
1.140E+00,1.240E+03
1.160E+00,1.261E+03
1.180E+00,1.282E+03
1.200E+00,1.304E+03
1.220E+00,1.325E+03
1.240E+00,1.346E+03
1.260E+00,1.368E+03
1.280E+00,1.389E+03
1.300E+00,1.410E+03
1.320E+00,1.431E+03
1.340E+00,1.453E+03
1.360E+00,1.474E+03
1.380E+00,1.495E+03
1.400E+00,1.517E+03
1.420E+00,1.538E+03
1.440E+00,1.559E+03
1.460E+00,1.581E+03
1.480E+00,1.602E+03
1.500E+00,1.623E+03
1.520E+00,1.644E+03
1.540E+00,1.666E+03
1.560E+00,1.687E+03
1.580E+00,1.708E+03
1.600E+00,1.730E+03
1.620E+00,1.751E+03
1.640E+00,1.772E+03
1.660E+00,1.794E+03
1.680E+00,1.815E+03
1.700E+00,1.836E+03
1.720E+00,1.858E+03
1.740E+00,1.879E+03
1.760E+00,1.900E+03
1.780E+00,1.922E+03
1.800E+00,1.943E+03
1.820E+00,1.964E+03
1.840E+00,1.986E+03
1.860E+00,2.007E+03
1.880E+00,2.028E+03
1.900E+00,2.050E+03
1.920E+00,2.071E+03
1.940E+00,2.092E+03
1.960E+00,2.114E+03
1.980E+00,2.135E+03
2.000E+00,2.156E+03
