#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,3.553E+02
4.000E-02,2.043E+02
6.000E-02,1.481E+02
8.000E-02,1.179E+02
1.000E-01,9.894E+01
1.200E-01,8.585E+01
1.400E-01,7.625E+01
1.600E-01,6.889E+01
1.800E-01,6.306E+01
2.000E-01,5.833E+01
2.200E-01,5.441E+01
2.400E-01,5.110E+01
2.600E-01,4.828E+01
2.800E-01,4.584E+01
3.000E-01,4.371E+01
3.200E-01,4.183E+01
3.400E-01,4.017E+01
3.600E-01,3.868E+01
3.800E-01,3.734E+01
4.000E-01,3.614E+01
4.200E-01,3.504E+01
4.400E-01,3.404E+01
4.600E-01,3.312E+01
4.800E-01,3.228E+01
5.000E-01,3.151E+01
5.200E-01,3.079E+01
5.400E-01,3.013E+01
5.600E-01,2.951E+01
5.800E-01,2.893E+01
6.000E-01,2.840E+01
6.200E-01,2.789E+01
6.400E-01,2.742E+01
6.600E-01,2.698E+01
6.800E-01,2.656E+01
7.000E-01,2.617E+01
7.200E-01,2.580E+01
7.400E-01,2.545E+01
7.600E-01,2.512E+01
7.800E-01,2.480E+01
8.000E-01,2.450E+01
8.200E-01,2.422E+01
8.400E-01,2.395E+01
8.600E-01,2.369E+01
8.800E-01,2.345E+01
9.000E-01,2.322E+01
9.200E-01,2.300E+01
9.400E-01,2.278E+01
9.600E-01,2.258E+01
9.800E-01,2.239E+01
1.000E+00,2.220E+01
1.020E+00,2.202E+01
1.040E+00,2.185E+01
1.060E+00,2.169E+01
1.080E+00,2.153E+01
1.100E+00,2.138E+01
1.120E+00,2.123E+01
1.140E+00,2.109E+01
1.160E+00,2.096E+01
1.180E+00,2.083E+01
1.200E+00,2.070E+01
1.220E+00,2.058E+01
1.240E+00,2.047E+01
1.260E+00,2.036E+01
1.280E+00,2.025E+01
1.300E+00,2.014E+01
1.320E+00,2.004E+01
1.340E+00,1.995E+01
1.360E+00,1.985E+01
1.380E+00,1.976E+01
1.400E+00,1.967E+01
1.420E+00,1.959E+01
1.440E+00,1.951E+01
1.460E+00,1.943E+01
1.480E+00,1.935E+01
1.500E+00,1.928E+01
1.520E+00,1.920E+01
1.540E+00,1.913E+01
1.560E+00,1.906E+01
1.580E+00,1.900E+01
1.600E+00,1.893E+01
1.620E+00,1.887E+01
1.640E+00,1.881E+01
1.660E+00,1.875E+01
1.680E+00,1.870E+01
1.700E+00,1.864E+01
1.720E+00,1.859E+01
1.740E+00,1.854E+01
1.760E+00,1.849E+01
1.780E+00,1.844E+01
1.800E+00,1.839E+01
1.820E+00,1.834E+01
1.840E+00,1.830E+01
1.860E+00,1.825E+01
1.880E+00,1.821E+01
1.900E+00,1.817E+01
1.920E+00,1.813E+01
1.940E+00,1.809E+01
1.960E+00,1.805E+01
1.980E+00,1.802E+01
2.000E+00,1.798E+01
