#Kinetic_energy [GeV],Total_st_pw [MeV/m]
2.000E-02,4.713E+01
4.000E-02,3.019E+01
6.000E-02,2.440E+01
8.000E-02,2.155E+01
1.000E-01,1.991E+01
1.200E-01,1.888E+01
1.400E-01,1.820E+01
1.600E-01,1.772E+01
1.800E-01,1.739E+01
2.000E-01,1.716E+01
2.200E-01,1.699E+01
2.400E-01,1.687E+01
2.600E-01,1.679E+01
2.800E-01,1.674E+01
3.000E-01,1.671E+01
3.200E-01,1.670E+01
3.400E-01,1.669E+01
3.600E-01,1.670E+01
3.800E-01,1.672E+01
4.000E-01,1.675E+01
4.200E-01,1.677E+01
4.400E-01,1.681E+01
4.600E-01,1.684E+01
4.800E-01,1.688E+01
5.000E-01,1.693E+01
5.200E-01,1.697E+01
5.400E-01,1.701E+01
5.600E-01,1.706E+01
5.800E-01,1.710E+01
6.000E-01,1.715E+01
6.200E-01,1.720E+01
6.400E-01,1.725E+01
6.600E-01,1.729E+01
6.800E-01,1.734E+01
7.000E-01,1.739E+01
7.200E-01,1.744E+01
7.400E-01,1.748E+01
7.600E-01,1.753E+01
7.800E-01,1.757E+01
8.000E-01,1.762E+01
8.200E-01,1.766E+01
8.400E-01,1.771E+01
8.600E-01,1.775E+01
8.800E-01,1.779E+01
9.000E-01,1.783E+01
9.200E-01,1.788E+01
9.400E-01,1.792E+01
9.600E-01,1.796E+01
9.800E-01,1.800E+01
1.000E+00,1.803E+01
1.020E+00,1.807E+01
1.040E+00,1.811E+01
1.060E+00,1.815E+01
1.080E+00,1.819E+01
1.100E+00,1.822E+01
1.120E+00,1.826E+01
1.140E+00,1.829E+01
1.160E+00,1.833E+01
1.180E+00,1.836E+01
1.200E+00,1.840E+01
1.220E+00,1.843E+01
1.240E+00,1.846E+01
1.260E+00,1.850E+01
1.280E+00,1.853E+01
1.300E+00,1.856E+01
1.320E+00,1.859E+01
1.340E+00,1.862E+01
1.360E+00,1.865E+01
1.380E+00,1.868E+01
1.400E+00,1.871E+01
1.420E+00,1.874E+01
1.440E+00,1.877E+01
1.460E+00,1.880E+01
1.480E+00,1.882E+01
1.500E+00,1.885E+01
1.520E+00,1.888E+01
1.540E+00,1.891E+01
1.560E+00,1.893E+01
1.580E+00,1.896E+01
1.600E+00,1.899E+01
1.620E+00,1.901E+01
1.640E+00,1.904E+01
1.660E+00,1.906E+01
1.680E+00,1.909E+01
1.700E+00,1.911E+01
1.720E+00,1.913E+01
1.740E+00,1.916E+01
1.760E+00,1.918E+01
1.780E+00,1.921E+01
1.800E+00,1.923E+01
1.820E+00,1.925E+01
1.840E+00,1.927E+01
1.860E+00,1.930E+01
1.880E+00,1.932E+01
1.900E+00,1.934E+01
1.920E+00,1.936E+01
1.940E+00,1.938E+01
1.960E+00,1.941E+01
1.980E+00,1.943E+01
2.000E+00,1.945E+01
